path,hand,pitch_peak,pitch_agree,ink_cv,gap_cv,height_cv,bands
data/opis_1/delo_0064/061.jpg,0,0.444,0.163,0.237,0.899,0.363,31
data/opis_1/delo_0064/062.jpg,0,0.411,0.053,0.28,0.885,0.277,31
data/opis_1/delo_0064/063.jpg,0,0.393,0.418,0.239,0.865,0.156,31
data/opis_1/delo_0064/064.jpg,0,0.407,0.464,0.271,0.938,0.093,27
data/opis_1/delo_0064/065.jpg,0,0.455,0.242,0.276,1.025,0.283,27
data/opis_1/delo_0064/066.jpg,0,0.396,0.369,0.341,1.013,0.44,32
data/opis_1/delo_0064/067.jpg,0,0.392,0.283,0.265,1.063,0.113,32
data/opis_1/delo_0064/068.jpg,0,0.435,0.285,0.244,0.97,0.175,26
data/opis_1/delo_0064/069.jpg,0,0.504,0.165,0.256,1.015,0.281,27
data/opis_1/delo_0064/070.jpg,0,0.462,-0.045,0.303,1.046,0.407,28
data/opis_1/delo_0064/071.jpg,0,0.484,0.095,0.366,0.927,0.345,27
data/opis_1/delo_0064/072.jpg,0,0.384,0.378,0.222,0.903,0.297,30
data/opis_1/delo_0064/073.jpg,0,0.399,0.085,0.288,1.159,0.261,30
data/opis_1/delo_0064/074.jpg,1,0.512,0.288,0.303,1.208,0.324,32
data/opis_1/delo_0064/075.jpg,0,0.388,0.348,0.265,0.948,0.225,30
data/opis_1/delo_0064/076.jpg,0,0.532,0.22,0.472,1.455,0.396,25
data/opis_1/delo_0064/077.jpg,0,0.482,0.141,0.401,1.254,0.33,32
data/opis_1/delo_0064/078.jpg,0,0.501,0.142,0.298,0.991,0.223,28
data/opis_1/delo_0064/079.jpg,0,0.464,0.084,0.264,0.887,0.067,29
data/opis_1/delo_0064/080.jpg,0,0.428,0.087,0.225,0.955,0.072,25
data/opis_1/delo_0064/081.jpg,0,0.463,0.393,0.267,0.977,0.134,30
data/opis_1/delo_0064/082.jpg,0,0.403,0.093,0.304,0.922,0.184,28
data/opis_1/delo_0064/083.jpg,0,0.443,0.183,0.238,0.918,0.138,30
data/opis_1/delo_0064/084.jpg,0,0.413,0.037,0.276,1.036,0.107,28
data/opis_1/delo_0064/085.jpg,0,0.403,0.115,0.28,0.932,0.076,29
data/opis_1/delo_0064/086.jpg,0,0.489,0.162,0.337,1.143,0.259,29
data/opis_1/delo_0064/087.jpg,0,0.454,0.126,0.224,0.909,0.204,30
data/opis_1/delo_0064/088.jpg,0,0.402,0.384,0.25,0.891,0.212,29
data/opis_1/delo_0064/089.jpg,0,0.425,0.163,0.284,0.927,0.254,28
data/opis_1/delo_0064/090.jpg,0,0.394,0.045,0.283,0.905,0.333,33
data/opis_1/delo_0064/091.jpg,0,0.38,0.391,0.32,0.993,0.114,30
data/opis_1/delo_0064/092.jpg,0,0.405,0.504,0.272,0.891,0.066,27
data/opis_1/delo_0064/093.jpg,0,0.434,0.395,0.319,1.027,0.3,27
data/opis_1/delo_0064/094.jpg,0,0.419,0.103,0.269,0.966,0.207,34
data/opis_1/delo_0064/095.jpg,0,0.434,0.008,0.258,0.94,0.285,28
data/opis_1/delo_0064/096.jpg,0,0.489,0.183,0.308,0.927,0.279,27
data/opis_1/delo_0064/097.jpg,0,0.504,0.231,0.398,1.162,0.368,27
data/opis_1/delo_0064/098.jpg,0,0.505,0.152,0.417,1.129,0.266,25
data/opis_1/delo_0064/099.jpg,0,0.422,0.256,0.267,0.89,0.222,29
data/opis_1/delo_0064/100.jpg,0,0.413,0.142,0.271,0.878,0.256,28
data/opis_1/delo_0064/101.jpg,0,0.535,0.203,0.452,1.426,0.369,34
data/opis_1/delo_0064/102.jpg,0,0.4,0.258,0.279,0.888,0.06,28
data/opis_1/delo_0064/103.jpg,0,0.539,0.147,0.668,1.319,0.564,29
data/opis_1/delo_0064/104.jpg,0,0.478,0.057,0.38,1.208,0.251,30
data/opis_1/delo_0064/105.jpg,0,0.594,0.217,0.663,1.439,0.525,22
data/opis_1/delo_0064/106.jpg,0,0.408,0.313,0.29,1.103,0.304,20
data/opis_1/delo_0064/107.jpg,0,0.436,0.144,0.412,1.189,0.297,17
data/opis_1/delo_0064/108.jpg,0,0.502,0.361,0.438,1.393,0.397,20
data/opis_1/delo_0064/109.jpg,0,0.495,0.522,0.903,1.459,1.129,16
data/opis_1/delo_0064/110.jpg,0,0.512,0.167,0.768,1.402,1.074,17
data/opis_1/delo_0064/111.jpg,0,0.45,0.244,0.371,1.086,0.277,17
data/opis_1/delo_0064/112.jpg,0,0.462,0.308,0.484,1.301,0.403,20
data/opis_1/delo_0064/113.jpg,0,0.423,0.4,0.494,1.198,0.102,17
data/opis_1/delo_0064/114.jpg,0,0.471,0.464,0.456,1.352,0.182,17
data/opis_1/delo_0064/115.jpg,0,0.494,0.404,0.661,1.396,0.271,12
data/opis_1/delo_0064/116.jpg,0,0.41,0.492,0.518,1.292,0.382,21
data/opis_1/delo_0064/117.jpg,0,0.433,0.839,0.36,1.411,0.092,19
data/opis_1/delo_0064/118.jpg,0,0.484,0.018,0.429,1.371,0.204,15
data/opis_1/delo_0064/119.jpg,0,0.568,0.38,0.548,1.416,0.336,18
data/opis_1/delo_0064/120.jpg,0,0.427,0.309,0.275,1.116,0.322,21
data/opis_1/delo_0064/121.jpg,0,0.408,0.128,0.304,1.19,0.343,18
data/opis_1/delo_0064/122.jpg,0,0.494,0.353,0.444,1.439,0.432,20
data/opis_1/delo_0064/123.jpg,0,0.479,0.411,0.933,1.337,1.435,18
data/opis_1/delo_0064/124.jpg,1,0.525,0.118,0.586,1.272,0.422,20
data/opis_1/delo_0064/125.jpg,1,0.44,0.245,0.34,1.075,0.275,17
data/opis_1/delo_0064/126.jpg,0,0.454,0.308,0.378,1.242,0.41,20
data/opis_1/delo_0064/127.jpg,0,0.429,1.0,0.569,1.237,0.068,17
data/opis_1/delo_0064/128.jpg,0,0.477,0.479,0.418,1.264,0.253,18
data/opis_1/delo_0064/129.jpg,0,0.503,0.718,0.728,1.36,0.231,13
data/opis_1/delo_0064/130.jpg,0,0.409,1.0,0.405,1.231,0.27,18
data/opis_1/delo_0064/131.jpg,0,0.461,1.0,0.445,1.275,0.061,19
data/opis_1/delo_0064/132.jpg,0,0.676,1.0,1.17,1.318,0.187,15
data/opis_1/delo_0064/133.jpg,0,0.454,0.564,0.27,1.034,0.233,32
data/opis_1/delo_0064/134.jpg,0,0.435,0.134,0.264,1.11,0.237,31
data/opis_1/delo_0035/000.jpg,0,0.738,1.0,0.87,1.584,0.945,16
data/opis_1/delo_0035/001.jpg,1,0.912,1.0,2.414,1.477,0.504,4
data/opis_1/delo_0035/002.jpg,0,0.739,0.802,2.172,2.059,1.874,7
data/opis_1/delo_0035/003.jpg,1,0.846,0.889,2.611,1.52,0.648,5
data/opis_1/delo_0035/004.jpg,1,0.828,1.0,1.717,2.371,1.577,14
data/opis_1/delo_0035/006.jpg,0,0.816,1.0,1.21,1.187,0.875,26
data/opis_1/delo_0035/007.jpg,0,0.735,1.0,1.056,1.241,0.245,29
data/opis_1/delo_0035/008.jpg,1,0.789,1.0,1.171,1.249,0.398,32
data/opis_1/delo_0035/009.jpg,1,0.78,1.0,1.153,1.433,0.52,33
data/opis_1/delo_0035/010.jpg,0,0.748,1.0,1.129,1.19,0.746,25
data/opis_1/delo_0035/011.jpg,1,0.791,1.0,1.138,1.397,0.106,26
data/opis_1/delo_0035/012.jpg,1,0.777,1.0,1.194,1.325,0.646,25
data/opis_1/delo_0035/013.jpg,0,0.758,1.0,1.043,1.19,0.275,29
data/opis_1/delo_0035/014.jpg,1,0.732,1.0,0.945,1.55,0.366,30
data/opis_1/delo_0035/015.jpg,0,0.767,1.0,1.069,1.314,0.17,23
data/opis_1/delo_0035/016.jpg,0,0.838,0.886,1.741,2.46,1.684,17
data/opis_1/delo_0035/017.jpg,0,0.722,1.0,0.97,1.459,0.725,26
data/opis_1/delo_0035/018.jpg,1,0.777,1.0,1.252,1.681,1.256,27
data/opis_1/delo_0035/019.jpg,0,0.748,1.0,1.001,1.427,1.002,27
data/opis_1/delo_0035/020.jpg,0,0.769,1.0,1.213,1.091,1.372,21
data/opis_1/delo_0035/021.jpg,0,0.725,1.0,1.059,1.328,1.004,27
data/opis_1/delo_0035/022.jpg,1,0.595,1.0,1.67,1.323,1.844,19
data/opis_1/delo_0035/023.jpg,0,0.73,1.0,1.026,1.319,1.175,11
data/opis_1/delo_0035/024.jpg,0,0.816,1.0,1.205,1.257,1.362,21
data/opis_1/delo_0035/025.jpg,0,0.76,1.0,1.196,1.231,1.513,20
data/opis_1/delo_0035/026.jpg,0,0.735,1.0,1.222,1.412,0.61,26
data/opis_1/delo_0035/027.jpg,1,0.652,1.0,1.088,1.352,0.644,23
data/opis_1/delo_0035/028.jpg,1,0.723,1.0,1.002,1.404,1.058,21
data/opis_1/delo_0035/029.jpg,0,0.783,1.0,1.071,1.115,1.138,25
data/opis_1/delo_0035/030.jpg,0,0.71,1.0,1.015,1.291,1.022,26
data/opis_1/delo_0035/031.jpg,0,0.736,1.0,1.007,1.18,1.548,27
data/opis_1/delo_0035/032.jpg,0,0.756,1.0,1.05,1.354,0.554,26
data/opis_1/delo_0035/033.jpg,0,0.685,1.0,1.039,1.341,1.365,28
data/opis_1/delo_0035/034.jpg,0,0.651,1.0,1.082,1.459,0.595,27
data/opis_1/delo_0035/035.jpg,1,0.757,1.0,1.038,1.322,0.836,28
data/opis_1/delo_0035/036.jpg,1,0.634,1.0,0.976,1.444,0.615,30
data/opis_1/delo_0035/037.jpg,1,0.64,1.0,1.034,1.147,1.681,14
data/opis_1/delo_0035/038.jpg,0,0.724,1.0,1.323,1.934,1.068,32
data/opis_1/delo_0035/039.jpg,1,0.645,0.012,1.459,1.412,1.74,11
data/opis_1/delo_0035/041.jpg,0,0.701,1.0,1.042,1.698,1.607,21
data/opis_1/delo_0035/042.jpg,1,0.831,1.0,1.637,1.14,1.526,11
data/opis_1/delo_0035/043.jpg,1,0.691,1.0,1.246,1.39,1.375,27
data/opis_1/delo_0035/044.jpg,1,0.621,0.771,1.155,1.449,1.957,26
data/opis_1/delo_0035/045.jpg,1,0.721,1.0,1.729,1.819,0.467,6
data/opis_1/delo_0035/047.jpg,1,0.705,1.0,1.112,1.266,1.453,22
data/opis_1/delo_0035/048.jpg,0,0.841,1.0,1.39,1.223,1.131,18
data/opis_1/delo_0035/049.jpg,1,0.717,1.0,1.246,1.322,1.504,22
data/opis_1/delo_0035/050.jpg,0,0.813,1.0,1.303,1.156,1.134,18
data/opis_1/delo_0035/051.jpg,0,0.684,1.0,0.978,1.316,1.079,26
data/opis_1/delo_0035/052.jpg,1,0.712,1.0,1.085,1.478,1.469,23
data/opis_1/delo_0035/053.jpg,1,0.773,0.916,2.165,1.395,1.651,7
data/opis_1/delo_0035/054.jpg,0,0.683,1.0,1.103,2.148,1.074,28
data/opis_1/delo_0035/055.jpg,1,0.739,1.0,1.033,1.35,0.941,18
data/opis_1/delo_0035/056.jpg,0,0.733,1.0,1.022,1.671,1.283,21
data/opis_1/delo_0035/057.jpg,0,0.771,1.0,0.956,1.278,1.161,26
data/opis_1/delo_0035/058.jpg,1,0.69,1.0,1.11,1.519,0.463,18
data/opis_1/delo_0035/059.jpg,0,0.779,1.0,1.179,1.439,0.505,25
data/opis_1/delo_0035/060.jpg,0,0.747,1.0,1.004,1.403,1.112,32
data/opis_1/delo_0035/062.jpg,0,0.766,1.0,1.162,1.71,0.551,30
data/opis_1/delo_0035/063.jpg,0,0.699,1.0,1.097,1.506,0.276,28
data/opis_1/delo_0035/064.jpg,1,0.58,0.356,0.975,1.478,0.918,40
data/opis_1/delo_0035/065.jpg,1,0.661,1.0,1.035,1.779,0.779,29
data/opis_1/delo_0035/066.jpg,0,0.471,0.697,0.905,1.086,0.625,34
data/opis_1/delo_0035/067.jpg,0,0.727,1.0,1.095,1.512,0.367,29
data/opis_1/delo_0035/068.jpg,0,0.75,1.0,1.177,1.256,1.137,23
data/opis_1/delo_0035/069.jpg,0,0.776,1.0,1.541,1.319,1.229,27
data/opis_1/delo_0035/070.jpg,0,0.76,1.0,1.106,1.424,0.547,27
data/opis_1/delo_0035/071.jpg,0,0.738,1.0,1.102,1.088,1.479,22
data/opis_1/delo_0035/072.jpg,0,0.753,1.0,1.194,1.848,0.395,27
data/opis_1/delo_0035/073.jpg,0,0.764,1.0,1.097,1.161,1.38,25
data/opis_1/delo_0035/074.jpg,1,0.694,1.0,1.218,1.346,0.95,28
data/opis_1/delo_0035/075.jpg,1,0.656,1.0,0.965,1.191,1.724,26
data/opis_1/delo_0035/076.jpg,1,0.726,1.0,1.136,1.479,0.738,26
data/opis_1/delo_0035/077.jpg,1,0.835,1.0,1.13,1.216,0.983,23
data/opis_1/delo_0035/078.jpg,1,0.715,0.912,1.164,1.338,1.32,30
data/opis_1/delo_0035/079.jpg,1,0.699,1.0,1.185,1.341,1.371,25
data/opis_1/delo_0035/080.jpg,0,0.729,1.0,1.116,1.315,0.478,28
data/opis_1/delo_0035/081.jpg,1,0.769,1.0,1.217,1.271,0.908,25
data/opis_1/delo_0035/082.jpg,0,0.708,1.0,1.121,1.471,0.694,28
data/opis_1/delo_0035/083.jpg,0,0.676,1.0,1.011,1.296,1.032,29
data/opis_1/delo_0035/084.jpg,1,0.711,1.0,1.144,1.478,0.97,28
data/opis_1/delo_0035/085.jpg,0,0.818,1.0,1.088,1.227,1.183,28
data/opis_1/delo_0035/086.jpg,0,0.752,1.0,1.13,1.537,0.654,27
data/opis_1/delo_0035/087.jpg,0,0.776,1.0,0.925,1.267,1.425,23
data/opis_1/delo_0035/088.jpg,1,0.745,1.0,1.054,1.462,0.45,26
data/opis_1/delo_0035/089.jpg,1,0.767,1.0,1.185,1.172,1.377,26
data/opis_1/delo_0035/090.jpg,1,0.754,1.0,1.083,1.301,0.756,25
data/opis_1/delo_0035/091.jpg,1,0.793,1.0,1.425,1.249,1.339,15
data/opis_1/delo_0035/092.jpg,1,0.699,1.0,1.091,1.474,1.434,16
data/opis_1/delo_0035/093.jpg,0,0.802,1.0,1.667,1.157,1.553,18
data/opis_1/delo_0035/094.jpg,0,0.824,0.826,1.814,1.402,1.756,22
data/opis_1/delo_0035/095.jpg,0,0.634,1.0,0.994,1.436,1.674,28
data/opis_1/delo_0035/096.jpg,0,0.713,1.0,1.632,1.31,1.764,11
data/opis_1/delo_0035/097.jpg,0,0.718,1.0,1.133,1.301,1.427,23
data/opis_1/delo_0035/098.jpg,1,0.844,1.0,1.658,1.348,1.44,15
data/opis_1/delo_0035/099.jpg,0,0.664,1.0,0.83,1.308,1.021,30
data/opis_1/delo_0035/100.jpg,0,0.583,1.0,1.063,1.099,1.855,23
data/opis_1/delo_0035/101.jpg,0,0.676,1.0,0.954,1.385,1.818,20
data/opis_1/delo_0035/102.jpg,0,0.748,1.0,1.436,1.227,1.684,18
data/opis_1/delo_0035/103.jpg,0,0.683,1.0,1.039,1.282,1.338,20
data/opis_1/delo_0035/104.jpg,0,0.754,1.0,1.494,1.42,1.773,15
data/opis_1/delo_0035/105.jpg,1,0.626,1.0,0.913,1.448,1.724,23
data/opis_1/delo_0035/106.jpg,0,0.731,1.0,1.472,1.368,1.691,13
data/opis_1/delo_0035/107.jpg,1,0.608,1.0,1.122,1.647,1.381,14
data/opis_1/delo_0035/108.jpg,1,0.8,0.596,1.497,1.173,1.599,9
data/opis_1/delo_0035/109.jpg,0,0.775,1.0,0.926,1.65,1.124,11
data/opis_1/delo_0035/110.jpg,0,0.764,1.0,1.1,1.224,1.057,20
data/opis_1/delo_0035/111.jpg,0,0.709,1.0,1.138,1.375,0.363,28
data/opis_1/delo_0035/112.jpg,1,0.726,0.913,1.204,1.308,1.03,31
data/opis_1/delo_0035/113.jpg,1,0.711,1.0,0.926,1.402,0.69,32
data/opis_1/delo_0035/114.jpg,0,0.8,1.0,1.395,1.191,1.392,15
data/opis_1/delo_0035/115.jpg,1,0.717,1.0,1.091,1.411,0.956,24
data/opis_1/delo_0035/116.jpg,0,0.773,1.0,1.066,1.314,0.973,25
data/opis_1/delo_0035/117.jpg,0,0.674,1.0,1.036,1.388,0.916,27
data/opis_1/delo_0035/118.jpg,1,0.687,1.0,1.076,1.141,1.783,19
data/opis_1/delo_0035/119.jpg,1,0.731,1.0,1.03,1.354,1.027,30
data/opis_1/delo_0035/120.jpg,0,0.712,1.0,1.076,1.256,1.36,28
data/opis_1/delo_0035/121.jpg,0,0.724,1.0,1.077,1.498,0.457,27
data/opis_1/delo_0035/122.jpg,0,0.82,0.902,1.12,1.419,0.994,24
data/opis_1/delo_0035/123.jpg,0,0.676,1.0,0.987,1.578,0.3,26
data/opis_1/delo_0035/124.jpg,0,0.795,1.0,1.231,1.26,1.044,28
data/opis_1/delo_0035/125.jpg,1,0.671,1.0,1.063,1.508,0.549,29
data/opis_1/delo_0035/126.jpg,1,0.799,1.0,1.032,1.179,0.7,29
data/opis_1/delo_0035/127.jpg,0,0.726,1.0,1.03,1.429,0.458,29
data/opis_1/delo_0035/128.jpg,1,0.739,1.0,1.319,1.329,1.106,25
data/opis_1/delo_0035/129.jpg,0,0.698,1.0,0.954,1.375,1.103,23
data/opis_1/delo_0035/130.jpg,1,0.841,1.0,1.555,1.226,1.423,24
data/opis_1/delo_0035/131.jpg,1,0.797,1.0,1.248,1.467,1.231,30
data/opis_1/delo_0035/132.jpg,1,0.746,1.0,1.196,1.427,0.565,25
data/opis_1/delo_0035/133.jpg,1,0.752,1.0,1.18,1.409,0.731,24
data/opis_1/delo_0035/134.jpg,0,0.755,1.0,1.033,1.566,0.634,26
data/opis_1/delo_0035/135.jpg,0,0.783,1.0,1.29,1.304,1.223,22
data/opis_1/delo_0035/136.jpg,0,0.732,1.0,1.013,1.217,0.965,20
data/opis_1/delo_0035/137.jpg,0,0.812,1.0,1.5,1.426,0.903,23
data/opis_1/delo_0035/138.jpg,0,0.742,1.0,0.987,1.504,0.626,20
data/opis_1/delo_0035/139.jpg,0,0.742,1.0,1.121,1.488,0.771,30
data/opis_1/delo_0035/140.jpg,1,0.704,0.535,1.102,1.511,0.397,28
data/opis_1/delo_0035/141.jpg,0,0.764,1.0,1.109,1.418,0.516,28
data/opis_1/delo_0035/142.jpg,0,0.68,1.0,0.977,2.476,0.965,27
data/opis_1/delo_0035/143.jpg,1,0.744,1.0,1.266,1.831,1.417,20
data/opis_1/delo_0035/144.jpg,0,0.746,1.0,1.187,1.472,0.767,23
data/opis_1/delo_0035/145.jpg,1,0.588,1.0,1.364,1.037,1.41,16
data/opis_1/delo_0035/146.jpg,0,0.675,1.0,1.088,1.634,1.623,21
data/opis_1/delo_0035/147.jpg,1,0.785,1.0,1.192,1.838,0.92,28
data/opis_1/delo_0035/148.jpg,1,0.735,1.0,1.143,1.585,0.169,27
data/opis_1/delo_0035/149.jpg,1,0.776,1.0,1.426,1.49,0.448,28
data/opis_1/delo_0035/150.jpg,1,0.746,1.0,1.189,1.487,0.233,27
data/opis_1/delo_0035/151.jpg,0,0.738,1.0,1.084,1.405,1.066,27
data/opis_1/delo_0035/152.jpg,0,0.677,1.0,1.069,1.523,0.247,24
data/opis_1/delo_0035/153.jpg,0,0.709,1.0,1.074,1.205,0.937,26
data/opis_1/delo_0035/154.jpg,0,0.715,1.0,1.175,1.461,0.627,25
data/opis_1/delo_0035/155.jpg,1,0.797,1.0,1.395,1.243,0.996,29
data/opis_1/delo_0035/156.jpg,1,0.671,0.831,1.048,1.442,0.675,34
data/opis_1/delo_0035/157.jpg,0,0.715,1.0,1.128,1.3,0.819,29
data/opis_1/delo_0035/158.jpg,0,0.717,1.0,1.061,1.614,0.309,26
data/opis_1/delo_0035/159.jpg,1,0.733,1.0,1.254,1.447,0.974,30
data/opis_1/delo_0035/160.jpg,0,0.71,1.0,1.082,1.287,0.739,25
data/opis_1/delo_0035/161.jpg,1,0.694,1.0,1.01,1.217,1.11,34
data/opis_1/delo_0035/162.jpg,0,0.741,1.0,1.119,1.513,0.752,22
data/opis_1/delo_0035/163.jpg,0,0.731,1.0,1.025,1.34,1.066,25
data/opis_1/delo_0035/164.jpg,1,0.753,1.0,1.12,1.487,0.211,24
data/opis_1/delo_0035/165.jpg,1,0.742,0.307,1.201,1.255,1.109,27
data/opis_1/delo_0035/166.jpg,1,0.707,1.0,1.176,1.4,0.412,29
data/opis_1/delo_0035/167.jpg,1,0.78,1.0,1.115,1.221,1.126,28
data/opis_1/delo_0035/168.jpg,0,0.671,1.0,1.032,1.409,0.751,26
data/opis_1/delo_0035/169.jpg,1,0.718,1.0,1.012,1.311,1.145,30
data/opis_1/delo_0035/170.jpg,0,0.7,1.0,0.954,1.28,1.065,32
data/opis_1/delo_0035/171.jpg,1,0.609,1.0,1.432,1.16,1.768,21
data/opis_1/delo_0035/172.jpg,0,0.655,0.727,1.062,1.205,0.582,31
data/opis_1/delo_0035/173.jpg,1,0.619,1.0,1.373,1.373,1.813,17
data/opis_1/delo_0035/174.jpg,0,0.743,1.0,1.095,1.896,1.133,20
data/opis_1/delo_0035/175.jpg,0,0.766,1.0,1.222,1.126,1.572,17
data/opis_1/delo_0035/176.jpg,1,0.667,1.0,0.944,1.279,0.774,29
data/opis_1/delo_0035/177.jpg,0,0.639,1.0,1.139,1.196,1.346,24
data/opis_1/delo_0035/178.jpg,0,0.623,1.0,0.856,2.401,1.107,28
data/opis_1/delo_0035/179.jpg,1,0.838,1.0,1.624,1.492,1.63,12
data/opis_1/delo_0035/180.jpg,1,0.618,1.0,1.06,1.184,0.932,30
data/opis_1/delo_0035/181.jpg,1,0.545,1.0,1.031,1.153,1.233,33
data/opis_1/delo_0035/182.jpg,0,0.704,1.0,0.845,1.598,0.919,28
data/opis_1/delo_0035/183.jpg,1,0.75,1.0,0.978,1.439,0.97,28
data/opis_1/delo_0035/184.jpg,1,0.681,1.0,1.056,1.336,0.777,26
data/opis_1/delo_0035/185.jpg,1,0.715,1.0,1.283,1.492,1.538,22
data/opis_1/delo_0035/186.jpg,1,0.684,1.0,0.978,1.814,0.458,27
data/opis_1/delo_0035/187.jpg,1,0.737,1.0,1.089,1.265,0.19,25
data/opis_1/delo_0035/188.jpg,0,0.718,0.951,1.112,1.385,0.198,25
data/opis_1/delo_0035/189.jpg,1,0.717,1.0,1.092,1.529,1.519,23
data/opis_1/delo_0035/190.jpg,0,0.654,1.0,0.921,1.225,0.745,28
data/opis_1/delo_0035/191.jpg,0,0.657,1.0,1.244,1.148,1.392,29
data/opis_1/delo_0035/192.jpg,1,0.694,1.0,1.018,1.254,0.783,32
data/opis_1/delo_0035/193.jpg,1,0.8,1.0,1.332,1.152,1.327,15
data/opis_1/delo_0035/194.jpg,1,0.672,1.0,1.142,1.264,1.321,27
data/opis_1/delo_0035/196.jpg,1,0.779,1.0,1.409,1.766,1.321,25
data/opis_1/delo_0035/197.jpg,0,0.746,0.806,1.049,1.255,0.39,28
data/opis_1/delo_0035/198.jpg,1,0.807,0.945,1.222,2.892,1.962,19
data/opis_1/delo_0035/200.jpg,0,0.737,1.0,1.127,1.43,0.841,34
data/opis_1/delo_0035/201.jpg,1,0.69,1.0,1.112,1.244,0.343,33
data/opis_1/delo_0035/202.jpg,0,0.725,1.0,1.022,1.512,0.614,26
data/opis_1/delo_0035/203.jpg,0,0.729,1.0,1.212,1.373,0.137,26
data/opis_1/delo_0035/204.jpg,0,0.714,1.0,1.157,1.51,0.695,19
data/opis_1/delo_0035/205.jpg,0,0.761,1.0,1.044,1.287,1.105,26
data/opis_1/delo_0035/206.jpg,1,0.676,1.0,1.03,1.392,0.586,32
data/opis_1/delo_0035/207.jpg,0,0.755,0.852,1.188,1.276,1.005,23
data/opis_1/delo_0104/000.jpg,0,0.647,0.117,0.99,1.283,0.475,19
data/opis_1/delo_0104/001.jpg,1,0.479,0.703,1.103,1.263,1.352,30
data/opis_1/delo_0104/002.jpg,1,0.706,0.808,2.503,1.317,2.157,19
data/opis_1/delo_0104/003.jpg,0,0.593,0.849,0.997,1.258,0.768,44
data/opis_1/delo_0104/004.jpg,1,0.215,0.246,0.842,0.807,1.803,53
data/opis_1/delo_0104/005.jpg,1,0.45,0.093,1.024,1.086,0.872,23
data/opis_1/delo_0104/006.jpg,1,0.212,0.534,1.14,0.794,2.425,43
data/opis_1/delo_0104/007.jpg,0,0.409,0.437,0.474,1.63,0.682,27
data/opis_1/delo_0104/008.jpg,0,0.52,0.357,0.413,1.048,0.641,27
data/opis_1/delo_0104/009.jpg,0,0.536,0.208,0.371,1.676,0.402,26
data/opis_1/delo_0104/010.jpg,0,0.587,0.061,0.351,1.092,0.484,25
data/opis_1/delo_0104/011.jpg,0,0.559,0.127,0.476,2.091,0.305,30
data/opis_1/delo_0104/012.jpg,0,0.44,0.323,0.38,1.014,0.41,26
data/opis_1/delo_0104/013.jpg,0,0.463,0.296,0.376,1.135,0.297,30
data/opis_1/delo_0104/014.jpg,0,0.384,0.613,0.434,1.145,0.093,29
data/opis_1/delo_0104/015.jpg,0,0.4,0.688,0.384,1.126,0.314,22
data/opis_1/delo_0104/016.jpg,0,0.514,0.223,0.298,0.975,0.309,27
data/opis_1/delo_0104/017.jpg,0,0.442,0.419,0.425,1.372,0.515,18
data/opis_1/delo_0104/018.jpg,0,0.422,0.466,0.301,1.003,0.371,28
data/opis_1/delo_0104/019.jpg,0,0.478,0.617,0.502,1.434,0.442,20
data/opis_1/delo_0104/020.jpg,1,0.493,-0.052,0.858,1.166,1.211,38
data/opis_1/delo_0104/021.jpg,1,0.221,0.489,1.318,0.765,2.744,45
data/opis_1/delo_0104/022.jpg,1,0.451,0.53,0.37,1.883,0.348,13
data/opis_1/delo_0104/023.jpg,1,0.534,0.014,1.896,1.062,1.617,8
data/opis_1/delo_0104/024.jpg,1,0.359,0.618,1.086,1.284,2.114,24
data/opis_1/delo_0104/025.jpg,1,0.707,0.01,1.703,1.384,1.463,7
data/opis_1/delo_0104/026.jpg,1,0.421,0.134,1.238,1.13,1.595,15
data/opis_1/delo_0104/027.jpg,0,0.725,1.0,1.347,1.594,0.849,4
data/opis_1/delo_0104/029.jpg,0,0.508,0.127,1.146,1.304,1.679,35
data/opis_1/delo_0104/030.jpg,1,0.437,-0.024,1.055,1.377,1.73,12
data/opis_1/delo_0104/031.jpg,1,0.514,0.041,1.129,1.231,1.031,25
data/opis_1/delo_0104/032.jpg,1,0.383,0.034,1.033,1.241,1.324,12
data/opis_1/delo_0104/033.jpg,0,0.436,0.182,1.189,1.356,1.981,10
data/opis_1/delo_0104/034.jpg,1,0.477,0.573,0.742,1.425,0.476,21
data/opis_1/delo_0104/035.jpg,1,0.648,1.0,1.121,1.875,2.35,12
data/opis_1/delo_0104/036.jpg,1,0.731,1.0,1.502,1.587,1.485,10
data/opis_1/delo_0104/038.jpg,0,0.768,0.796,1.912,2.069,0.856,32
data/opis_1/delo_0104/039.jpg,1,0.538,0.852,1.752,1.155,1.25,26
data/opis_1/delo_0104/040.jpg,0,0.303,0.426,0.443,1.31,0.359,27
data/opis_1/delo_0104/041.jpg,0,0.358,0.202,0.419,1.069,0.207,22
data/opis_1/delo_0104/042.jpg,0,0.319,0.34,0.408,1.147,0.429,29
data/opis_1/delo_0104/043.jpg,0,0.593,0.201,0.633,1.752,0.749,29
data/opis_1/delo_0104/044.jpg,0,0.475,0.211,0.462,1.129,0.415,27
data/opis_1/delo_0104/045.jpg,0,0.625,0.285,0.609,1.403,0.813,22
data/opis_1/delo_0104/046.jpg,0,0.511,0.285,0.473,1.449,0.445,26
data/opis_1/delo_0104/047.jpg,1,0.453,0.114,0.507,1.391,0.467,29
data/opis_1/delo_0104/048.jpg,0,0.389,0.2,0.366,1.054,0.244,20
data/opis_1/delo_0104/049.jpg,0,0.319,0.26,0.431,1.063,0.278,27
